loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate,credit_band,vintage_year
LN0004812,2024-12-31,Credit Card,2022-01-06,3526.58,1368.61,627,587,0,18.93,N/A,Central,0.15,0.45,0.6844,2,421.5,30.7977,Very Poor (<600),2022
LN0003958,2024-12-31,Personal Loan,2021-03-17,11790.82,3502.7,724,687,30,9.58,N/A,West,0.06,0.18,0.6647,2,419.08,11.9645,Fair (650-699),2021
LN0001275,2024-12-31,Personal Loan,2021-12-31,9151.97,3460.53,637,631,0,9.65,N/A,North,0.06,0.18,0.666,2,414.85,11.988,Poor (600-649),2021
LN0001873,2024-12-31,Personal Loan,2020-01-20,12627.82,3304.62,598,614,0,9.97,N/A,North,0.06,0.18,0.6974,2,414.84,12.5533,Poor (600-649),2020
LN0004694,2024-12-31,Personal Loan,2021-02-23,13822.1,3749.52,636,643,0,9.52,N/A,East,0.06,0.18,0.6136,2,414.13,11.0449,Poor (600-649),2021
LN0004276,2024-12-31,Personal Loan,2020-12-09,6251.76,1674.94,617,547,0,9.4,N/A,North,0.12,0.36,0.6813,2,410.81,24.5268,Very Poor (<600),2020
LN0000243,2024-12-31,Credit Card,2021-02-02,4752.19,1343.2,641,570,0,18.07,N/A,East,0.15,0.45,0.6796,2,410.78,30.5822,Very Poor (<600),2021
LN0000774,2024-12-31,Personal Loan,2020-07-18,5950.33,1731.86,616,589,0,9.67,N/A,North,0.12,0.36,0.6571,2,409.68,23.6555,Very Poor (<600),2020
LN0004750,2024-12-31,Credit Card,2021-05-11,2686.11,712.26,554,560,30,18.62,N/A,Central,0.3,0.9,0.6354,2,407.31,57.1856,Very Poor (<600),2021
LN0001084,2024-12-31,Credit Card,2020-04-12,8806.67,2287.22,680,647,0,18.53,N/A,West,0.075,0.225,0.7881,2,405.58,17.7324,Poor (600-649),2020
LN0000551,2024-12-31,Personal Loan,2020-10-19,11450.27,3377.83,571,614,0,10.02,N/A,North,0.06,0.18,0.6669,2,405.48,12.0042,Poor (600-649),2020
LN0001045,2024-12-31,Credit Card,2021-03-12,10629.28,2930.18,639,633,0,18.91,N/A,West,0.075,0.225,0.6131,2,404.21,13.7947,Poor (600-649),2021
LN0004164,2024-12-31,Personal Loan,2022-05-08,9149.75,3929.18,654,614,0,9.49,N/A,South,0.06,0.18,0.5697,2,402.92,10.2546,Poor (600-649),2022
LN0001561,2024-12-31,Personal Loan,2021-09-12,13520.97,3960.87,598,612,0,9.89,N/A,Central,0.06,0.18,0.5633,2,401.61,10.1394,Poor (600-649),2021
LN0000188,2024-12-31,Personal Loan,2021-09-21,10166.78,3256.02,655,629,0,9.67,N/A,Central,0.06,0.18,0.6804,2,398.77,12.2472,Poor (600-649),2021
LN0000748,2024-12-31,Personal Loan,2022-07-08,7672.41,3612.34,626,648,0,9.83,N/A,South,0.06,0.18,0.6107,2,397.09,10.9926,Poor (600-649),2022
LN0004634,2024-12-31,Credit Card,2021-11-07,3298.61,1121.65,572,557,0,18.63,N/A,West,0.15,0.45,0.7848,2,396.12,35.3158,Very Poor (<600),2021
LN0002864,2024-12-31,Personal Loan,2022-06-23,3896.79,1718.25,569,580,0,9.46,N/A,North,0.12,0.36,0.6398,2,395.76,23.0327,Very Poor (<600),2022
LN0002886,2024-12-31,Credit Card,2023-12-23,3712.48,2654.93,685,652,30,17.93,N/A,North,0.075,0.225,0.6601,2,394.32,14.8524,Fair (650-699),2023
LN0001212,2024-12-31,Personal Loan,2020-10-03,12427.26,3669.71,607,607,0,9.79,N/A,West,0.06,0.18,0.594,2,392.37,10.6921,Poor (600-649),2020
LN0001231,2024-12-31,Credit Card,2021-04-21,4284.15,1162.37,513,488,0,19.26,N/A,North,0.15,0.45,0.749,2,391.78,33.7053,Very Poor (<600),2021
LN0004838,2024-12-31,Personal Loan,2021-02-20,7712.68,2010.08,589,588,0,10.05,N/A,North,0.12,0.36,0.5413,2,391.7,19.4868,Very Poor (<600),2021
LN0001938,2024-12-31,Credit Card,2020-03-19,8912.74,2369.28,666,662,30,18.22,N/A,North,0.075,0.225,0.7337,2,391.13,16.5084,Fair (650-699),2020
LN0001353,2024-12-31,Personal Loan,2021-05-12,12704.74,3496.79,632,624,0,9.26,N/A,Central,0.06,0.18,0.6138,2,386.34,11.0484,Poor (600-649),2021
LN0004110,2024-12-31,Personal Loan,2021-07-03,11306.44,3110.83,663,635,0,9.12,N/A,East,0.06,0.18,0.6828,2,382.33,12.2903,Poor (600-649),2021
LN0004526,2024-12-31,Personal Loan,2020-02-05,12722.49,3727.47,615,623,0,10.07,N/A,North,0.06,0.18,0.5693,2,381.97,10.2474,Poor (600-649),2020
LN0004628,2024-12-31,Personal Loan,2020-05-09,6092.35,1560.24,660,641,30,9.5,N/A,West,0.12,0.36,0.6798,2,381.83,24.4725,Poor (600-649),2020
LN0003803,2024-12-31,Credit Card,2023-11-22,3002.3,2236.69,643,621,0,18.9,N/A,East,0.075,0.225,0.7488,2,376.84,16.8481,Poor (600-649),2023
LN0003449,2024-12-31,Personal Loan,2021-07-20,7105.34,1825.58,565,498,0,9.82,N/A,Central,0.12,0.36,0.5634,2,370.27,20.2823,Very Poor (<600),2021
LN0004270,2024-12-31,Credit Card,2020-02-14,4556.46,1296.41,533,522,0,18.91,N/A,South,0.15,0.45,0.629,2,366.95,28.3051,Very Poor (<600),2020
LN0002459,2024-12-31,Personal Loan,2020-07-04,10327.63,2967.55,607,633,0,10.04,N/A,North,0.06,0.18,0.6839,2,365.31,12.3102,Poor (600-649),2020
LN0002420,2024-12-31,Personal Loan,2020-06-01,10873.51,3245.18,629,609,0,9.83,N/A,East,0.06,0.18,0.6252,2,365.2,11.2536,Poor (600-649),2020
LN0000154,2024-12-31,Personal Loan,2021-06-17,11443.7,3110.88,663,640,0,9.49,N/A,North,0.06,0.18,0.6511,2,364.59,11.7198,Poor (600-649),2021
LN0001523,2024-12-31,Personal Loan,2022-08-04,6997.92,3045.31,636,606,0,9.44,N/A,North,0.06,0.18,0.6642,2,364.09,11.9558,Poor (600-649),2022
LN0001080,2024-12-31,Credit Card,2020-06-02,4840.96,1288.09,551,552,0,18.51,N/A,Central,0.15,0.45,0.6248,2,362.16,28.116,Very Poor (<600),2020
LN0003553,2024-12-31,Personal Loan,2020-01-22,5412.96,1614.5,602,591,0,10.23,N/A,Central,0.12,0.36,0.6187,2,359.6,22.2731,Very Poor (<600),2020
LN0001874,2024-12-31,Credit Card,2020-08-27,8791.15,2469.92,666,633,0,18.74,N/A,North,0.075,0.225,0.6459,2,358.95,14.5329,Poor (600-649),2020
LN0003699,2024-12-31,Credit Card,2022-09-14,4156.5,2059.0,654,639,0,18.25,N/A,West,0.075,0.225,0.7736,2,358.39,17.406,Poor (600-649),2022
LN0000893,2024-12-31,Credit Card,2020-06-26,3710.92,1074.45,586,596,0,19.12,N/A,Central,0.15,0.45,0.7381,2,356.87,33.2142,Very Poor (<600),2020
LN0003894,2024-12-31,Personal Loan,2020-11-10,11371.06,3312.33,647,627,0,9.06,N/A,South,0.06,0.18,0.598,2,356.54,10.764,Poor (600-649),2020
LN0000192,2024-12-31,Credit Card,2021-03-21,3405.88,996.03,586,626,30,18.39,N/A,North,0.15,0.45,0.7938,2,355.79,35.7208,Poor (600-649),2021
LN0001613,2024-12-31,Personal Loan,2020-01-19,11940.17,3129.01,623,619,0,9.77,N/A,East,0.06,0.18,0.6309,2,355.34,11.3563,Poor (600-649),2020
LN0004739,2024-12-31,Personal Loan,2020-03-13,6686.93,1730.07,587,572,0,10.0,N/A,South,0.12,0.36,0.5691,2,354.45,20.4876,Very Poor (<600),2020
LN0000496,2024-12-31,Personal Loan,2020-07-30,10771.13,3014.87,666,627,0,9.27,N/A,South,0.06,0.18,0.6527,2,354.21,11.7488,Poor (600-649),2020
LN0003722,2024-12-31,Credit Card,2021-09-04,3377.83,1075.27,599,626,30,18.33,N/A,South,0.15,0.45,0.7305,2,353.47,32.8727,Poor (600-649),2021
LN0000211,2024-12-31,Personal Loan,2022-03-05,8672.16,3441.85,591,614,0,9.71,N/A,North,0.06,0.18,0.5694,2,352.76,10.2491,Poor (600-649),2022
LN0004263,2024-12-31,Personal Loan,2021-04-12,8490.67,2217.83,722,727,120,8.68,N/A,Central,0.096,0.288,0.5487,3,350.47,15.8024,Good (700-749),2021
LN0001893,2024-12-31,Credit Card,2021-10-02,1590.98,511.82,593,579,30,19.13,N/A,South,0.3,0.9,0.7603,2,350.22,68.4264,Very Poor (<600),2021
LN0004803,2024-12-31,Credit Card,2021-07-16,3592.04,1063.25,578,593,0,19.26,N/A,North,0.15,0.45,0.722,2,345.45,32.49,Very Poor (<600),2021
LN0004810,2024-12-31,Credit Card,2022-11-30,4775.47,2434.64,701,727,90,18.53,N/A,East,0.06,0.18,0.7855,2,344.23,14.1388,Good (700-749),2022
LN0003157,2024-12-31,Credit Card,2021-04-02,3738.37,1029.61,547,499,0,18.67,N/A,West,0.15,0.45,0.7426,2,344.06,33.4165,Very Poor (<600),2021
LN0003167,2024-12-31,Credit Card,2020-12-15,6928.42,2003.86,697,630,0,18.06,N/A,North,0.075,0.225,0.7521,2,339.1,16.9223,Poor (600-649),2020
LN0003076,2024-12-31,Credit Card,2021-03-29,3201.19,950.44,584,541,0,18.83,N/A,East,0.15,0.45,0.7916,2,338.57,35.6224,Very Poor (<600),2021
LN0003063,2024-12-31,Personal Loan,2021-08-11,8872.88,2745.91,600,620,0,9.52,N/A,West,0.06,0.18,0.6797,2,335.95,12.2346,Poor (600-649),2021
LN0002691,2024-12-31,Personal Loan,2023-12-10,3870.27,2838.2,612,615,0,9.84,N/A,North,0.06,0.18,0.6557,2,334.98,11.8026,Poor (600-649),2023
LN0003417,2024-12-31,Mortgage,2020-09-06,93779.32,24329.47,850,850,120,3.77,N/A,East,0.028,0.084,0.1637,3,334.55,1.3751,Excellent (750+),2020
LN0001158,2024-12-31,Credit Card,2021-04-09,4033.37,1086.54,586,587,0,19.15,N/A,East,0.15,0.45,0.6813,2,333.12,30.6588,Very Poor (<600),2021
LN0003867,2024-12-31,Personal Loan,2022-09-08,6132.53,3186.25,643,640,0,9.44,N/A,West,0.06,0.18,0.5804,2,332.87,10.4471,Poor (600-649),2022
LN0004536,2024-12-31,Personal Loan,2021-07-24,11365.11,3115.31,675,639,0,9.71,N/A,South,0.06,0.18,0.5936,2,332.86,10.6847,Poor (600-649),2021
LN0001416,2024-12-31,Credit Card,2023-10-18,3499.97,2422.38,656,618,0,18.7,N/A,East,0.075,0.225,0.6028,2,328.55,13.5631,Poor (600-649),2023
LN0001291,2024-12-31,Personal Loan,2021-12-10,7385.55,2730.99,587,620,0,9.76,N/A,North,0.06,0.18,0.6665,2,327.64,11.9971,Poor (600-649),2021
LN0002395,2024-12-31,Credit Card,2022-05-12,4657.86,2154.12,581,624,0,18.56,N/A,West,0.075,0.225,0.6722,2,325.8,15.1245,Poor (600-649),2022
LN0003878,2024-12-31,Credit Card,2022-05-05,4555.04,2040.16,684,633,0,18.62,N/A,Central,0.075,0.225,0.7095,2,325.69,15.9639,Poor (600-649),2022
LN0003741,2024-12-31,Credit Card,2022-08-25,4816.96,2197.12,671,651,30,17.9,N/A,South,0.075,0.225,0.6542,2,323.41,14.7197,Fair (650-699),2022
LN0003109,2024-12-31,Personal Loan,2020-12-21,9372.25,2796.69,623,649,0,9.29,N/A,Central,0.06,0.18,0.6417,2,323.03,11.5504,Poor (600-649),2020
LN0003771,2024-12-31,Personal Loan,2021-01-17,9709.32,2621.84,637,614,0,9.29,N/A,North,0.06,0.18,0.6838,2,322.71,12.3085,Poor (600-649),2021
LN0000894,2024-12-31,Personal Loan,2023-04-06,5668.37,3157.6,668,615,0,9.07,N/A,East,0.06,0.18,0.5622,2,319.54,10.1197,Poor (600-649),2023
LN0000634,2024-12-31,Personal Loan,2023-08-22,4511.75,2920.04,647,650,30,9.35,N/A,East,0.06,0.18,0.6078,2,319.46,10.9403,Poor (600-649),2023
LN0002432,2024-12-31,Credit Card,2020-04-12,7077.09,1928.56,616,623,0,18.69,N/A,West,0.075,0.225,0.733,2,318.07,16.4926,Poor (600-649),2020
LN0004866,2024-12-31,Auto Loan,2021-12-20,28678.5,9722.44,819,850,180,6.57,N/A,Central,0.036,0.108,0.3023,3,317.42,3.2648,Excellent (750+),2021
LN0002090,2024-12-31,Personal Loan,2021-05-01,5846.64,1707.31,499,463,0,10.65,N/A,South,0.12,0.36,0.5098,2,313.34,18.3528,Very Poor (<600),2021
LN0003328,2024-12-31,Personal Loan,2020-10-20,10101.4,2581.82,616,608,0,9.2,N/A,North,0.06,0.18,0.6711,2,311.88,12.0799,Poor (600-649),2020
LN0000518,2024-12-31,Credit Card,2023-04-02,3223.02,1942.96,625,619,0,18.93,N/A,East,0.075,0.225,0.7096,2,310.21,15.9658,Poor (600-649),2023
LN0001540,2024-12-31,Personal Loan,2021-04-04,10018.3,2580.23,655,646,0,9.42,N/A,Central,0.06,0.18,0.6676,2,310.06,12.0168,Poor (600-649),2021
LN0004053,2024-12-31,Credit Card,2020-09-29,3998.96,1133.07,627,584,0,18.83,N/A,South,0.15,0.45,0.607,2,309.5,27.3152,Very Poor (<600),2020
LN0000573,2024-12-31,Personal Loan,2020-04-27,9408.41,2756.81,589,647,0,10.24,N/A,Central,0.06,0.18,0.6237,2,309.5,11.2267,Poor (600-649),2020
LN0003892,2024-12-31,Personal Loan,2020-03-14,10020.49,2915.45,657,624,0,9.34,N/A,South,0.06,0.18,0.5896,2,309.41,10.6128,Poor (600-649),2020
LN0001956,2024-12-31,Credit Card,2021-09-11,3343.55,1033.51,635,620,30,18.09,N/A,South,0.15,0.45,0.6644,2,309.0,29.8981,Poor (600-649),2021
LN0001457,2024-12-31,Auto Loan,2020-05-01,16670.58,4995.76,676,725,120,6.45,N/A,East,0.072,0.216,0.2853,3,307.86,6.1624,Good (700-749),2020
LN0001451,2024-12-31,Personal Loan,2022-02-09,7745.74,2861.4,722,696,30,9.28,N/A,East,0.06,0.18,0.5923,2,305.07,10.6616,Fair (650-699),2022
LN0004111,2024-12-31,Personal Loan,2021-05-02,4263.07,1217.37,684,688,60,9.45,N/A,South,0.12,0.36,0.6915,2,303.05,24.8938,Fair (650-699),2021
LN0003080,2024-12-31,Credit Card,2022-09-23,4226.52,2094.14,642,647,0,18.27,N/A,West,0.075,0.225,0.6396,2,301.37,14.3911,Poor (600-649),2022
LN0002988,2024-12-31,Personal Loan,2023-01-12,5111.72,2898.27,607,624,0,10.03,N/A,South,0.06,0.18,0.5775,2,301.28,10.3952,Poor (600-649),2023
LN0004640,2024-12-31,Credit Card,2020-04-30,7760.51,2120.49,638,618,0,18.32,N/A,Central,0.075,0.225,0.6291,2,300.15,14.1547,Poor (600-649),2020
LN0000345,2024-12-31,Personal Loan,2022-05-24,5893.09,2756.1,612,625,0,9.2,N/A,East,0.06,0.18,0.6032,2,299.25,10.8577,Poor (600-649),2022
LN0003131,2024-12-31,Credit Card,2022-05-08,5203.85,2133.19,639,647,0,18.6,N/A,South,0.075,0.225,0.6195,2,297.34,13.9387,Poor (600-649),2022
LN0002513,2024-12-31,Personal Loan,2022-02-01,3003.48,1189.84,591,577,0,10.25,N/A,North,0.12,0.36,0.6891,2,295.17,24.8075,Very Poor (<600),2022
LN0000555,2024-12-31,Credit Card,2020-08-16,6933.38,2061.86,663,613,0,18.64,N/A,North,0.075,0.225,0.6313,2,292.87,14.2042,Poor (600-649),2020
LN0002730,2024-12-31,Personal Loan,2020-07-04,7819.19,2331.75,627,616,0,9.19,N/A,East,0.06,0.18,0.6974,2,292.71,12.5532,Poor (600-649),2020
LN0001030,2024-12-31,Credit Card,2020-12-29,6862.14,1902.57,619,610,0,18.76,N/A,East,0.075,0.225,0.6823,2,292.08,15.3519,Poor (600-649),2020
LN0004880,2024-12-31,Credit Card,2022-01-01,4904.6,1792.21,647,646,0,18.33,N/A,West,0.075,0.225,0.7199,2,290.3,16.1979,Poor (600-649),2022
LN0001529,2024-12-31,Credit Card,2020-07-30,3814.95,1032.78,613,576,0,18.19,N/A,South,0.15,0.45,0.6177,2,287.08,27.7968,Very Poor (<600),2020
LN0000918,2024-12-31,Credit Card,2020-08-27,3214.57,828.48,592,594,0,18.66,N/A,East,0.15,0.45,0.7689,2,286.66,34.6007,Very Poor (<600),2020
LN0000531,2024-12-31,Credit Card,2022-06-06,3656.65,1719.49,627,642,0,18.59,N/A,South,0.075,0.225,0.7406,2,286.53,16.6637,Poor (600-649),2022
LN0002785,2024-12-31,Credit Card,2021-10-08,6040.11,1991.6,683,738,60,18.45,N/A,East,0.06,0.18,0.7937,2,284.53,14.2865,Good (700-749),2021
LN0000824,2024-12-31,Personal Loan,2021-03-20,9903.14,2632.27,616,634,0,9.64,N/A,West,0.06,0.18,0.5982,2,283.43,10.7675,Poor (600-649),2021
LN0002101,2024-12-31,Credit Card,2020-04-17,6732.36,1905.12,605,631,0,18.72,N/A,Central,0.075,0.225,0.6578,2,281.97,14.8006,Poor (600-649),2020
LN0002791,2024-12-31,Auto Loan,2020-06-12,33145.87,8501.29,821,837,180,6.49,N/A,South,0.036,0.108,0.3055,3,280.49,3.2994,Excellent (750+),2020
LN0004345,2024-12-31,Personal Loan,2021-08-29,9302.35,2630.76,592,645,0,9.74,N/A,South,0.06,0.18,0.5904,2,279.58,10.6273,Poor (600-649),2021
LN0002320,2024-12-31,Personal Loan,2021-12-25,6678.01,2258.36,629,625,0,9.3,N/A,North,0.06,0.18,0.6869,2,279.23,12.3643,Poor (600-649),2021
LN0000166,2024-12-31,Credit Card,2021-07-10,3369.66,957.96,631,568,0,18.76,N/A,South,0.15,0.45,0.6457,2,278.35,29.0565,Very Poor (<600),2021
LN0000911,2024-12-31,Personal Loan,2020-12-14,5198.92,1420.16,558,553,0,9.46,N/A,Central,0.12,0.36,0.544,2,278.12,19.5837,Very Poor (<600),2020
LN0002850,2024-12-31,Personal Loan,2020-07-27,10090.57,2700.58,680,609,0,9.68,N/A,North,0.06,0.18,0.5704,2,277.27,10.2671,Poor (600-649),2020
LN0004309,2024-12-31,Credit Card,2021-12-23,2549.76,972.91,577,560,0,18.93,N/A,West,0.15,0.45,0.6322,2,276.78,28.4487,Very Poor (<600),2021
LN0000906,2024-12-31,Credit Card,2020-05-07,6660.66,1807.31,605,628,0,19.05,N/A,East,0.075,0.225,0.6756,2,274.73,15.201,Poor (600-649),2020
LN0003439,2024-12-31,Credit Card,2022-05-13,4273.52,1715.84,646,633,0,18.15,N/A,East,0.075,0.225,0.7093,2,273.84,15.9595,Poor (600-649),2022
LN0004587,2024-12-31,Personal Loan,2020-12-24,8681.15,2324.73,634,617,0,9.49,N/A,West,0.06,0.18,0.6541,2,273.71,11.7738,Poor (600-649),2020
LN0000337,2024-12-31,Credit Card,2020-01-14,3720.49,956.65,543,570,0,19.49,N/A,South,0.15,0.45,0.6335,2,272.72,28.5078,Very Poor (<600),2020
LN0002532,2024-12-31,Credit Card,2022-05-15,5622.47,2316.41,788,738,60,17.76,N/A,North,0.06,0.18,0.6417,2,267.56,11.5506,Good (700-749),2022
LN0001648,2024-12-31,Credit Card,2020-03-15,7018.05,1893.3,576,647,0,18.83,N/A,West,0.075,0.225,0.6274,2,267.27,14.1166,Poor (600-649),2020
LN0001546,2024-12-31,Personal Loan,2020-03-20,4407.42,1163.94,624,568,0,10.02,N/A,South,0.12,0.36,0.6344,2,265.83,22.8388,Very Poor (<600),2020
LN0003133,2024-12-31,Credit Card,2020-12-31,2850.73,782.58,594,571,0,18.48,N/A,Central,0.15,0.45,0.7532,2,265.25,33.8943,Very Poor (<600),2020
LN0001845,2024-12-31,Credit Card,2020-03-12,3162.19,893.78,652,591,0,18.49,N/A,East,0.15,0.45,0.6578,2,264.57,29.6012,Very Poor (<600),2020
LN0001184,2024-12-31,Credit Card,2021-07-11,7062.4,2115.52,701,744,60,18.04,N/A,East,0.06,0.18,0.6836,2,260.31,12.3048,Good (700-749),2021
LN0002212,2024-12-31,Credit Card,2021-03-17,5722.99,1594.09,616,623,0,18.19,N/A,West,0.075,0.225,0.7239,2,259.64,16.2877,Poor (600-649),2021
LN0003397,2024-12-31,Credit Card,2021-06-24,5635.44,1623.16,685,685,30,18.72,N/A,South,0.075,0.225,0.708,2,258.57,15.93,Fair (650-699),2021
LN0001659,2024-12-31,Personal Loan,2021-09-11,4048.22,1331.04,537,490,0,9.66,N/A,Central,0.12,0.36,0.5326,2,255.21,19.1737,Very Poor (<600),2021
LN0003197,2024-12-31,Credit Card,2023-06-05,2698.36,1685.71,601,616,0,19.19,N/A,South,0.075,0.225,0.672,2,254.88,15.12,Poor (600-649),2023
LN0002164,2024-12-31,Credit Card,2020-05-23,6867.41,1779.9,599,606,0,18.45,N/A,West,0.075,0.225,0.6347,2,254.18,14.2806,Poor (600-649),2020
LN0004330,2024-12-31,Credit Card,2021-08-16,5106.45,1423.53,649,625,0,18.65,N/A,Central,0.075,0.225,0.7898,2,252.97,17.7706,Poor (600-649),2021
LN0002237,2024-12-31,Credit Card,2020-11-07,2853.0,797.62,548,516,0,19.12,N/A,West,0.15,0.45,0.6936,2,248.95,31.2116,Very Poor (<600),2020
LN0001522,2024-12-31,Credit Card,2023-08-09,2253.6,1555.84,612,605,0,18.94,N/A,East,0.075,0.225,0.6932,2,242.66,15.5967,Poor (600-649),2023
LN0000117,2024-12-31,Credit Card,2023-04-11,1517.43,845.66,645,685,90,18.36,N/A,Central,0.15,0.45,0.6296,2,239.59,28.3317,Fair (650-699),2023
LN0004065,2024-12-31,Credit Card,2021-07-18,5783.37,1553.0,686,644,0,17.88,N/A,West,0.075,0.225,0.6759,2,236.18,15.208,Poor (600-649),2021
LN0003179,2024-12-31,Credit Card,2021-08-14,5207.2,1531.15,621,638,0,18.53,N/A,North,0.075,0.225,0.6825,2,235.13,15.3564,Poor (600-649),2021
LN0004940,2024-12-31,Credit Card,2023-10-06,1973.4,1337.16,596,614,0,18.69,N/A,North,0.075,0.225,0.7795,2,234.52,17.5387,Poor (600-649),2023
LN0000074,2024-12-31,Credit Card,2021-07-21,5319.04,1408.05,614,633,0,18.91,N/A,West,0.075,0.225,0.7392,2,234.19,16.6322,Poor (600-649),2021
LN0004518,2024-12-31,Credit Card,2020-12-09,4626.07,1301.08,672,618,0,18.55,N/A,West,0.075,0.225,0.796,2,233.02,17.9097,Poor (600-649),2020
LN0001745,2024-12-31,Personal Loan,2020-05-05,8435.37,2191.12,702,649,0,9.02,N/A,West,0.06,0.18,0.5906,2,232.93,10.6306,Poor (600-649),2020
LN0001547,2024-12-31,Credit Card,2022-05-23,1768.14,726.51,557,586,0,19.41,N/A,East,0.15,0.45,0.7049,2,230.45,31.7201,Very Poor (<600),2022
LN0002192,2024-12-31,Credit Card,2020-08-06,2664.57,715.16,581,584,0,19.3,N/A,West,0.15,0.45,0.7103,2,228.59,31.9635,Very Poor (<600),2020
LN0004649,2024-12-31,Credit Card,2021-07-26,2410.32,653.53,604,574,0,18.59,N/A,North,0.15,0.45,0.7732,2,227.39,34.7941,Very Poor (<600),2021
LN0001241,2024-12-31,Credit Card,2022-12-17,3124.07,1629.94,619,645,0,18.67,N/A,Central,0.075,0.225,0.6187,2,226.9,13.9208,Poor (600-649),2022
LN0003327,2024-12-31,Credit Card,2021-03-12,2545.55,730.89,610,584,0,18.54,N/A,Central,0.15,0.45,0.6832,2,224.7,30.7433,Very Poor (<600),2021
LN0003607,2024-12-31,Credit Card,2022-07-23,3165.74,1445.93,602,646,0,18.86,N/A,South,0.075,0.225,0.6832,2,222.27,15.3721,Poor (600-649),2022
LN0000514,2024-12-31,Credit Card,2023-06-15,2345.85,1368.9,618,639,0,18.42,N/A,North,0.075,0.225,0.7216,2,222.25,16.2357,Poor (600-649),2023
LN0001295,2024-12-31,Credit Card,2022-06-23,3088.8,1395.16,645,615,0,18.1,N/A,West,0.075,0.225,0.7061,2,221.65,15.8871,Poor (600-649),2022
LN0003132,2024-12-31,Credit Card,2021-03-23,4919.2,1256.41,634,643,0,18.53,N/A,West,0.075,0.225,0.781,2,220.78,17.5723,Poor (600-649),2021
LN0004554,2024-12-31,Credit Card,2020-07-04,5241.82,1465.37,658,641,0,18.38,N/A,West,0.075,0.225,0.6686,2,220.44,15.0433,Poor (600-649),2020
LN0002509,2024-12-31,Credit Card,2022-12-17,2968.42,1531.01,669,623,0,17.92,N/A,South,0.075,0.225,0.6241,2,214.99,14.0424,Poor (600-649),2022
LN0000198,2024-12-31,Credit Card,2020-09-13,4471.56,1271.93,628,623,0,18.66,N/A,Central,0.075,0.225,0.7474,2,213.89,16.8162,Poor (600-649),2020
LN0000721,2024-12-31,Credit Card,2021-09-19,4073.47,1256.27,621,617,0,18.48,N/A,West,0.075,0.225,0.754,2,213.13,16.9653,Poor (600-649),2021
LN0001111,2024-12-31,Credit Card,2021-03-02,2514.31,690.49,631,576,0,18.29,N/A,Central,0.15,0.45,0.6848,2,212.78,30.8158,Very Poor (<600),2021
LN0002890,2024-12-31,Credit Card,2022-01-01,3220.28,1187.28,664,645,0,18.69,N/A,South,0.075,0.225,0.7936,2,212.0,17.8559,Poor (600-649),2022
LN0002950,2024-12-31,Credit Card,2020-03-27,2432.42,701.57,527,489,0,18.72,N/A,North,0.15,0.45,0.6679,2,210.86,30.0554,Very Poor (<600),2020
LN0004633,2024-12-31,Credit Card,2020-12-18,4746.08,1363.23,649,653,30,18.2,N/A,North,0.075,0.225,0.6857,2,210.32,15.4281,Fair (650-699),2020
LN0001656,2024-12-31,Credit Card,2020-09-29,4875.48,1385.32,634,643,0,18.88,N/A,West,0.075,0.225,0.6612,2,206.09,14.8767,Poor (600-649),2020
LN0000504,2024-12-31,Credit Card,2023-11-08,1785.55,1308.1,658,630,0,18.43,N/A,East,0.075,0.225,0.6906,2,203.26,15.5386,Poor (600-649),2023
LN0004377,2024-12-31,Personal Loan,2021-11-30,4566.91,1695.53,603,632,0,9.36,N/A,Central,0.06,0.18,0.6635,2,202.5,11.9432,Poor (600-649),2021
LN0004455,2024-12-31,Credit Card,2022-05-15,2744.29,1224.13,603,611,0,19.0,N/A,West,0.075,0.225,0.7341,2,202.19,16.517,Poor (600-649),2022
LN0004603,2024-12-31,Credit Card,2022-07-05,3318.74,1475.4,616,619,0,18.98,N/A,South,0.075,0.225,0.6022,2,199.91,13.5495,Poor (600-649),2022
LN0001449,2024-12-31,Credit Card,2021-01-15,2286.69,601.27,521,513,0,19.1,N/A,North,0.15,0.45,0.7353,2,198.95,33.0883,Very Poor (<600),2021
LN0002888,2024-12-31,Personal Loan,2022-04-19,2572.98,1044.76,576,541,0,10.34,N/A,North,0.12,0.36,0.5283,2,198.7,19.0187,Very Poor (<600),2022
LN0000126,2024-12-31,Personal Loan,2021-02-24,5651.98,1623.27,609,612,0,10.08,N/A,West,0.06,0.18,0.6708,2,196.0,12.0744,Poor (600-649),2021
LN0000184,2024-12-31,Credit Card,2021-05-23,2537.23,700.49,555,553,0,18.7,N/A,North,0.15,0.45,0.6137,2,193.45,27.6164,Very Poor (<600),2021
LN0002198,2024-12-31,Credit Card,2020-12-24,4050.26,1179.1,666,643,0,18.01,N/A,West,0.075,0.225,0.7245,2,192.21,16.3014,Poor (600-649),2020
LN0002462,2024-12-31,Credit Card,2020-11-04,3866.16,1126.75,631,677,30,18.25,N/A,West,0.075,0.225,0.7568,2,191.86,17.0277,Fair (650-699),2020
LN0000342,2024-12-31,Personal Loan,2021-02-14,6792.96,1765.39,651,627,0,9.01,N/A,West,0.06,0.18,0.5983,2,190.12,10.7693,Poor (600-649),2021
